Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
04월 30일, SSG,3회말,이기순,4 노시환,4 (2-1),좌익수 뒤 홈런,2사 만루 1:0,2사 1:4,3.52,0.935,3.175,82.40%,0.36
04월 16일, NC,7회초,김재열,4 노시환,1 (0-0),우익수 방면 1루타,2사 만루 2:3,"2사 1,3루 4:3",5.62,0.914,1.648,30.40%,0.345
05월 14일, NC,8회말,이용찬,4 노시환,4 (1-2),우익수 방면 2루타,2사 2루 5:4,2사 2루 5:5,3.49,0.39,1,58.00%,0.319
05월 22일, LG,7회말,김대현,3 노시환,5 (2-2),우중간 홈런,1사 5:4,1사 5:5,1.41,0.292,1,54.90%,0.238
03월 28일, SSG,3회초,오원석,4 노시환,4 (1-2),좌익수 뒤 홈런,2사 1루 0:0,2사 2:0,0.91,0.226,1.882,31.50%,0.215
05월 01일, SSG,1회말,박종훈,4 노시환,4 (2-1),중견수 뒤 홈런,2사 1루 0:0,2사 0:2,0.79,0.239,1.879,70.90%,0.186
05월 18일, 삼성,8회초,임창민,3 노시환,2 (0-1),2루수 방면 1루타,"1사 1,3루 5:7","1사 1,3루 6:7",3.39,1.261,1,58.80%,0.175
04월 28일, 두산,2회말,최준호,4 노시환,3 (2-0),유격수 포구실책 출루,2사 만루 5:2,"2사 1,3루 5:4",2.92,0.935,1.638,44.10%,0.165
03월 24일, LG,8회초,백승현,4 노시환,2 (1-0),중견수 방면 1루타,"2사 1,2루 3:2","2사 1,2루 4:2",1.72,0.491,1,13.80%,0.121
04월 04일, 롯데,4회말,윌커슨,4 노시환,3 (1-1),좌중간 홈런,1사 2:0,1사 2:1,0.8,0.283,1,39.50%,0.117
04월 19일, 삼성,3회말,이호성,4 노시환,2 (0-1),좌익수 방면 1루타,"2사 1,3루 0:0","2사 1,2루 0:1",2,0.569,0.912,66.50%,0.109
03월 30일, KT,3회말,엄상백,4 노시환,2 (0-1),좌익수 방면 2루타,1사 1루 0:1,1사 2루 0:2,1.07,0.531,1.237,78.10%,0.109
05월 28일, 롯데,5회말,박세웅,3 노시환,5 (1-2),좌익수 방면 1루타,"무사 1,2루 3:2",무사 만루 3:2,2.81,1.67,0.954,65.60%,0.106
04월 05일, 키움,4회초,하영민,4 노시환,1 (0-0),우익수 방면 3루타,무사 1:0,무사 3루 1:0,0.9,0.55,0.996,27.80%,0.096
04월 14일, KIA,6회말,네일,4 노시환,2 (1-0),우익수 방면 1루타,무사 1루 2:1,"무사 1,2루 2:1",2.56,0.98,0.664,55.00%,0.094
04월 21일, 삼성,3회말,코너,4 노시환,2 (0-1),중견수 방면 1루타,"1사 2,3루 0:1",1사 1루 0:3,1.37,1.607,0.933,84.40%,0.094
04월 12일, KIA,6회말,윤영철,3 노시환,2 (0-1),좌익수 방면 2루타,무사 3:1,무사 2루 3:1,1.38,0.562,0.732,34.50%,0.091
03월 31일, KT,2회말,벤자민,4 노시환,3 (1-1),좌익수 뒤 홈런,"2사 1,3루 0:4",2사 0:7,0.67,0.541,2.563,96.50%,0.084
05월 24일, SSG,3회초,앤더슨,3 노시환,2 (1-0),우익수 뒤 홈런,무사 5:3,무사 6:3,0.69,0.562,1,20.20%,0.083
04월 11일, 두산,1회초,브랜든,3 노시환,3 (1-1),중견수 방면 1루타,1사 2루 0:0,1사 1루 1:0,1.21,0.792,0.759,40.00%,0.082
05월 18일, 삼성,1회초,레예스,3 노시환,9 (3-2),중견수 방면 1루타,1사 2루 0:0,1사 1루 1:0,1.21,0.797,0.752,40.00%,0.082
05월 22일, LG,5회말,엔스,3 노시환,4 (1-2),3루수 포구실책 출루,무사 3:3,무사 2루 3:3,1.17,0.56,0.708,64.80%,0.082
05월 25일, SSG,4회초,오원석,3 노시환,4 (1-2),우익수 방면 2루타,무사 0:1,무사 2루 0:1,1.14,0.563,0.7,54.90%,0.077
05월 10일, 키움,2회말,하영민,4 노시환,3 (1-1),3루수 야수선택으로 출루,2사 만루 0:2,2사 만루 0:3,1.96,0.959,1,83.50%,0.07
05월 22일, LG,8회말,유영찬,3 노시환,2 (1-0),좌익수 방면 1루타,"2사 1,3루 5:6","2사 1,2루 5:7",1.12,0.572,0.934,93.80%,0.07
04월 06일, 키움,2회초,헤이수스,4 노시환,4 (2-1),우익수 뒤 홈런,무사 0:4,무사 1:4,0.66,0.529,1,78.20%,0.064
05월 31일, 삼성,3회초,김대우,3 노시환,2 (1-0),우익수 방면 1루타,"1사 1,2루 1:4",1사 만루 1:4,1.95,0.997,0.832,69.60%,0.063
05월 17일, 삼성,9회초,오승환,3 노시환,5 (3-1),4구,"1사 2,3루 4:7",1사 만루 4:7,2.23,1.591,0.191,83.50%,0.058
04월 27일, 두산,1회말,박정수,4 노시환,4 (1-2),좌익수 방면 1루타,"1사 1,2루 0:0",1사 만루 0:0,1.91,0.972,0.733,64.30%,0.058
05월 23일, LG,7회말,김진성,3 노시환,5 (2-2),좌익수 방면 1루타,1사 5:4,1사 1루 5:4,1.41,0.292,0.257,36.50%,0.054
04월 27일, 두산,2회말,박정수,4 노시환,2 (0-1),중견수 방면 1루타,2사 만루 0:4,이닝종료 0:6,1.04,0.919,-0.919,94.20%,0.053
05월 02일, SSG,2회말,오원석,4 노시환,,1루주자 김태연 : 폭투로 2루 진루,"1사 1,2루 2:0","1사 2,3루 2:0",2.2,1.001,0.579,43.30%,0.052
04월 27일, 두산,4회말,김명신,4 노시환,1 (0-0),우익수 방면 1루타,"2사 1,3루 4:7","2사 1,3루 4:8",0.84,0.563,1,91.50%,0.051
04월 07일, 키움,4회초,김선기,4 노시환,2 (1-0),중견수 방면 1루타,무사 1:1,무사 1루 1:1,1.08,0.552,0.423,45.70%,0.043
04월 25일, KT,4회초,원상현,3 노시환,5 (3-1),4구,무사 0:0,무사 1루 0:0,1.08,0.54,0.42,45.70%,0.043
05월 02일, SSG,2회말,오원석,4 노시환,7 (2-2),중견수 방면 1루타,무사 2:0,무사 1루 2:0,0.97,0.562,0.421,37.80%,0.041
04월 17일, NC,2회초,신민혁,4 노시환,5 (1-2),좌익수 방면 1루타,무사 0:0,무사 1루 0:0,0.93,0.566,0.421,46.20%,0.038
04월 23일, KT,5회초,육청명,3 노시환,2 (1-0),중견수 방면 1루타,2사 1루 3:4,"2사 1,3루 3:4",1.16,0.223,0.344,64.00%,0.038
04월 23일, KT,4회초,육청명,3 노시환,1 (0-0),2루수 방면 1루타,무사 0:3,무사 1루 0:3,0.88,0.541,0.423,78.00%,0.038
03월 24일, LG,2회초,임찬규,4 노시환,8 (3-2),4구,무사 0:0,무사 1루 0:0,0.93,0.529,0.417,46.20%,0.038
03월 23일, LG,2회초,엔스,4 노시환,5 (3-1),4구,무사 0:0,무사 1루 0:0,0.93,0.529,0.417,46.20%,0.038
04월 02일, 롯데,2회말,나균안,4 노시환,7 (3-2),4구,무사 0:0,무사 1루 0:0,0.92,0.542,0.419,58.80%,0.037
04월 21일, 삼성,2회말,코너,4 노시환,6 (3-2),4구,무사 0:0,무사 1루 0:0,0.92,0.54,0.422,58.80%,0.037
05월 18일, 삼성,3회초,레예스,3 노시환,4 (1-2),우익수 방면 1루타,1사 1루 1:4,"1사 1,2루 1:4",1.11,0.549,0.445,75.90%,0.037
04월 10일, 두산,1회초,알칸타라,3 노시환,6 (3-2),4구,1사 1루 0:0,"1사 1,2루 0:0",1.15,0.552,0.448,46.20%,0.036
04월 12일, KIA,1회말,윤영철,3 노시환,2 (0-1),중견수 방면 1루타,1사 1루 0:0,"1사 1,2루 0:0",1.16,0.553,0.448,58.50%,0.035
05월 25일, SSG,8회초,박민호,3 노시환,5 (3-1),4구,무사 2:1,무사 1루 2:1,0.9,0.563,0.418,21.80%,0.034
05월 09일, 롯데,1회초,나균안,4 노시환,2 (0-1),우익수 방면 1루타,1사 1루 1:0,"1사 1,2루 1:0",1.05,0.546,0.453,36.80%,0.032
04월 07일, 키움,9회초,김재웅,4 노시환,3 (0-2),우익수 방면 1루타,2사 3:3,2사 1루 3:3,1.32,0.113,0.117,57.30%,0.031
04월 25일, KT,4회초,원상현,3 노시환,,1루주자 노시환 : 폭투로 2루 진루,무사 1루 0:0,무사 2루 0:0,1.76,0.961,0.309,42.60%,0.031
05월 11일, 키움,6회말,헤이수스,4 노시환,9 (2-2),좌익수 방면 1루타,1사 3:0,1사 1루 3:0,0.7,0.285,0.261,16.20%,0.031
05월 23일, LG,6회말,임찬규,3 노시환,3 (0-2),유격수 방면 2루타,1사 5:1,1사 2루 5:1,0.47,0.292,0.501,10.60%,0.03
05월 18일, 삼성,8회초,임창민,3 노시환,,1루주자 노시환 : 2루 도루,"2사 1,3루 6:7","2사 2,3루 6:7",4.4,0.568,0.047,72.00%,0.028
03월 26일, SSG,8회초,최민준,4 노시환,3 (1-1),좌중간 홈런,1사 1루 4:0,1사 6:0,0.18,0.531,1.74,0.90%,0.026
05월 30일, 롯데,4회말,한현희,3 노시환,2 (1-0),중견수 뒤 홈런,"1사 2,3루 0:5",1사 0:8,0.28,1.613,1.684,98.90%,0.025
05월 09일, 롯데,3회초,나균안,4 노시환,6 (2-2),좌익수 방면 1루타,1사 2:5,1사 1루 2:5,0.58,0.282,0.264,79.60%,0.024
05월 17일, 삼성,1회초,이승현,3 노시환,5 (3-1),4구,1사 1:0,1사 1루 1:0,0.56,0.291,0.26,40.00%,0.022
03월 28일, SSG,1회초,오원석,4 노시환,5 (3-1),4구,2사 1루 0:0,"2사 1,2루 0:0",0.79,0.226,0.26,50.60%,0.02
05월 15일, NC,1회말,신민혁,4 노시환,1 (0-0),좌익수 방면 1루타,2사 1루 0:0,"2사 1,2루 0:0",0.79,0.244,0.27,54.20%,0.019
04월 10일, 두산,7회초,이병헌,3 노시환,5 (3-1),4구,2사 4:6,2사 1루 4:6,0.53,0.116,0.121,85.70%,0.019
05월 10일, 키움,1회말,하영민,4 노시환,2 (0-1),중견수 방면 1루타,2사 1루 0:0,"2사 1,2루 0:0",0.79,0.231,0.269,54.20%,0.019
04월 20일, 삼성,1회말,원태인,4 노시환,6 (3-2),4구,2사 1루 0:0,"2사 1,2루 0:0",0.79,0.225,0.258,54.20%,0.019
05월 10일, 키움,6회말,문성현,4 노시환,3 (1-1),좌익수 방면 1루타,1사 1루 1:3,"1사 1,2루 1:3",0.68,0.545,0.453,86.80%,0.019
05월 12일, 키움,3회말,전준표,4 노시환,3 (2-0),좌익수 방면 1루타,2사 1루 1:2,"2사 1,2루 1:2",0.75,0.231,0.272,66.50%,0.018
04월 05일, 키움,7회초,김재웅,4 노시환,3 (0-2),사구,2사 2루 7:10,"2사 1,2루 7:10",0.9,0.392,0.105,90.10%,0.017
04월 07일, 키움,7회초,김인범,4 노시환,4 (1-2),좌익수 방면 1루타,1사 3:1,1사 1루 3:1,0.45,0.283,0.265,18.00%,0.016
05월 02일, SSG,2회말,오원석,4 노시환,,1루주자 노시환 : 2루 도루,1사 1루 2:0,1사 2루 2:0,1.29,0.553,0.247,35.60%,0.016
04월 23일, KT,5회초,육청명,3 노시환,,1루주자 노시환 : 2루 도루,"2사 1,3루 3:4","2사 2,3루 3:4",2.54,0.568,0.056,62.50%,0.015
05월 17일, 삼성,8회초,이승현,3 노시환,3 (0-2),중견수 방면 1루타,무사 2:7,무사 1루 2:7,0.27,0.559,0.418,97.10%,0.013
03월 28일, SSG,5회초,이로운,4 노시환,4 (3-0),4구,"무사 2,3루 2:0",무사 만루 2:0,0.97,2.152,0.267,12.90%,0.012
05월 21일, LG,3회말,켈리,3 노시환,5 (3-1),4구,1사 0:3,1사 1루 0:3,0.32,0.293,0.259,84.40%,0.012
05월 29일, 롯데,1회말,윌커슨,3 노시환,3 (1-1),중견수 방면 1루타,2사 0:0,2사 1루 0:0,0.4,0.119,0.124,52.20%,0.012
05월 03일, KIA,1회초,황동하,4 노시환,5 (3-1),4구,"1사 2,3루 0:0",1사 만루 0:0,1.51,1.615,0.116,40.30%,0.012
05월 25일, SSG,10회초,문승원,3 노시환,,자동 고의4구,2사 2루 2:2,"2사 1,2루 2:2",3.66,0.39,0.119,52.30%,0.011
04월 07일, 키움,1회초,김선기,4 노시환,4 (2-1),좌익수 방면 1루타,2사 1:0,2사 1루 1:0,0.37,0.113,0.117,42.50%,0.011
03월 29일, KT,9회말,이상동,4 노시환,2 (2-0),자동 고의4구,1사 2루 2:2,"1사 1,2루 2:2",3.17,0.768,0.206,70.80%,0.01
04월 04일, 롯데,7회말,구승민,4 노시환,4 (3-0),4구,"무사 2,3루 4:5",무사 만루 4:5,0.95,2.254,0.192,91.00%,0.01
04월 28일, 두산,1회말,최준호,4 노시환,5 (3-1),4구,2사 2루 5:0,"2사 1,2루 5:0",0.64,0.387,0.101,13.20%,0.009
04월 19일, 삼성,7회말,김대우,4 노시환,4 (1-2),중견수 방면 2루타,무사 1:5,무사 2루 1:5,0.11,0.537,0.716,98.00%,0.008
05월 19일, 삼성,2회초,이호성,3 노시환,5 (3-1),4구,1사 1루 6:0,"1사 1,2루 6:0",0.26,0.551,0.44,6.20%,0.008
05월 12일, 키움,5회말,김선기,4 노시환,4 (2-1),중견수 방면 1루타,1사 1:5,1사 1루 1:5,0.16,0.285,0.261,93.40%,0.006
05월 15일, NC,3회말,신민혁,4 노시환,5 (2-2),유격수 포구실책 출루,2사 7:1,2사 1루 7:1,0.15,0.119,0.124,5.60%,0.005
05월 15일, NC,6회말,신민혁,4 노시환,4 (1-2),3루수 포구실책 출루,1사 8:1,1사 1루 8:1,0.1,0.298,0.256,1.70%,0.005
04월 13일, KIA,7회말,김사윤,4 노시환,3 (0-2),좌익수 방면 1루타,2사 만루 11:2,"2사 1,2루 11:4",0.11,0.913,1.574,0.90%,0.005
04월 30일, SSG,5회말,최민준,4 노시환,,자동 고의4구,2사 2루 2:4,"2사 1,2루 2:4",0.8,0.387,0.101,81.10%,0.005
03월 30일, KT,6회말,주권,4 노시환,2 (1-0),유격수 포구실책 출루,2사 3:6,2사 1루 3:6,0.16,0.104,0.117,90.50%,0.004
05월 08일, 롯데,9회초,김원중,4 노시환,8 (3-2),중견수 방면 1루타,1사 1:6,1사 1루 1:6,0.07,0.283,0.264,99.40%,0.004
04월 12일, KIA,9회말,정해영,3 노시환,2 (1-0),우익수 방면 1루타,2사 8:4,2사 1루 8:4,0.06,0.118,0.121,0.50%,0.004
04월 27일, 두산,6회말,박치국,4 노시환,4 (2-1),사구,1사 5:10,1사 1루 5:10,0.07,0.277,0.258,97.50%,0.002
05월 30일, 롯데,6회말,이인복,3 노시환,2 (1-0),좌익수 뒤 홈런,2사 0:8,2사 0:9,0.01,0.119,1,99.80%,0.002
04월 16일, NC,9회초,송명기,4 노시환,,자동 고의4구,"1사 2,3루 5:4",1사 만루 5:4,1.12,1.604,0.2,9.90%,0.001
05월 04일, KIA,6회초,최지민,4 노시환,2 (0-1),좌익수 방면 1루타,2사 1루 0:10,"2사 1,2루 0:10",0.02,0.229,0.267,99.80%,0.001
05월 19일, 삼성,3회초,최하늘,3 노시환,4 (1-2),중견수 방면 1루타,1사 10:0,1사 1루 10:0,0.02,0.295,0.256,0.90%,0
04월 30일, SSG,7회말,고효준,4 노시환,4 (3-1),자동 고의4구,"1사 2,3루 2:5",1사 만루 2:5,0.36,1.617,0.124,96.40%,0
03월 31일, KT,4회말,원상현,4 노시환,3 (1-1),우익수 방면 1루타,무사 1:11,무사 1루 1:11,0.01,0.529,0.417,99.70%,0
05월 04일, KIA,9회초,정해영,4 노시환,5 (3-1),좌중간 홈런,무사 0:10,무사 1:10,0,0.551,1,100.00%,0
03월 31일, KT,6회말,문용익,4 노시환,7 (3-2),4구,무사 1:11,무사 1루 1:11,0,0.529,0.417,99.90%,0
05월 30일, 롯데,8회말,이인복,3 노시환,2 (1-0),중견수 방면 1루타,무사 0:13,무사 1루 0:13,0,0.567,0.422,100.00%,0
05월 19일, 삼성,7회초,김대우,3 노시환,4 (2-1),유격수 땅볼 아웃,무사 12:0,1사 12:0,0,0.564,-0.269,0.10%,0
05월 19일, 삼성,5회초,최하늘,3 노시환,2 (0-1),3루수 땅볼 아웃,무사 12:0,1사 12:0,0.01,0.564,-0.269,0.20%,0
05월 28일, 롯데,7회말,최이준,3 노시환,5 (1-2),중견수 플라이 아웃,1사 2루 3:12,2사 3루 3:12,0,0.789,-0.356,99.90%,0
05월 09일, 롯데,9회초,현도훈,4 노시환,7 (3-2),3루수 땅볼 아웃,무사 5:18,1사 5:18,0,0.552,-0.269,100.00%,0
03월 31일, KT,8회말,박영현,4 노시환,6 (1-2),루킹 삼진,무사 1:13,1사 1:13,0,0.529,-0.258,100.00%,0
05월 19일, 삼성,9회초,김대우,3 노시환,3 (1-1),1루수 파울플라이 아웃,무사 1루 12:2,1사 1루 12:2,0,0.986,-0.435,0.00%,0
05월 21일, LG,6회말,성동현,3 노시환,9 (3-2),3루수 땅볼 아웃,1사 1루 0:8,2사 2루 0:8,0.02,0.552,-0.152,99.70%,0
04월 25일, KT,8회초,손동현,3 노시환,5 (2-2),유격수 땅볼 아웃,2사 1루 0:9,이닝종료 0:9,0.01,0.222,-0.222,100.00%,0
04월 28일, 두산,8회말,박치국,4 노시환,2 (0-1),좌익수 플라이 아웃,1사 17:8,2사 17:8,0.01,0.28,-0.17,0.00%,0
04월 27일, 두산,8회말,이영하,4 노시환,8 (3-2),1루수 플라이 아웃,2사 5:10,이닝종료 5:10,0.01,0.109,-0.109,99.40%,0
03월 30일, KT,8회말,우규민,4 노시환,5 (3-1),투수 땅볼 아웃,2사 3:8,이닝종료 3:8,0.01,0.104,-0.104,99.40%,0
04월 24일, KT,9회초,우규민,3 노시환,6 (3-2),2루수 플라이 아웃,2사 1루 1:7,이닝종료 1:7,0.02,0.222,-0.222,100.00%,-0.001
05월 28일, 롯데,5회말,한현희,3 노시환,1 (0-0),투수 땅볼 아웃,2사 1루 3:10,이닝종료 3:10,0.04,0.242,-0.242,98.60%,-0.001
05월 11일, 키움,8회말,박윤성,4 노시환,3 (2-0),우익수 플라이 아웃,2사 1루 7:0,이닝종료 7:0,0.03,0.231,-0.231,0.10%,-0.001
03월 28일, SSG,6회초,이건욱,4 노시환,4 (1-2),우익수 플라이 아웃,2사 8:2,이닝종료 8:2,0.05,0.108,-0.108,3.00%,-0.001
05월 04일, KIA,4회초,크로우,4 노시환,2 (1-0),우익수 플라이 아웃,1사 0:9,2사 0:9,0.06,0.283,-0.17,99.40%,-0.001
04월 28일, 두산,6회말,이병헌,4 노시환,4 (2-1),1루수 땅볼 아웃,무사 17:8,1사 17:8,0.05,0.546,-0.266,0.30%,-0.002
04월 26일, 두산,9회말,이병헌,3 노시환,1 (0-0),우익수 플라이 아웃,2사 1루 10:5,이닝종료 10:5,0.05,0.223,-0.223,0.00%,-0.002
03월 28일, SSG,8회초,이건욱,4 노시환,6 (2-2),우익수 플라이 아웃,2사 9:5,이닝종료 9:5,0.07,0.108,-0.108,4.20%,-0.002
05월 29일, 롯데,8회말,구승민,3 노시환,4 (1-2),루킹 삼진,1사 0:3,2사 0:3,0.08,0.298,-0.179,96.90%,-0.002
05월 03일, KIA,9회초,김사윤,4 노시환,1 (0-0),우익수 플라이 아웃,"1사 1,2루 4:0","2사 1,3루 4:0",0.12,0.994,-0.421,1.40%,-0.002
04월 13일, KIA,4회말,양현종,4 노시환,6 (2-2),우익수 플라이 아웃,1사 8:0,2사 8:0,0.1,0.272,-0.168,1.30%,-0.003
05월 21일, LG,8회말,이종준,3 노시환,6 (2-2),루킹 삼진,"무사 1,3루 4:8","1사 1,3루 4:8",0.05,1.922,-0.656,99.20%,-0.003
05월 12일, 키움,6회말,김선기,4 노시환,2 (0-1),투수 땅볼 아웃,"2사 2,3루 1:7",이닝종료 1:7,0.1,0.618,-0.618,98.40%,-0.003
03월 23일, LG,8회초,박명근,4 노시환,1 (0-0),우익수 플라이 아웃,1사 2:7,2사 2:7,0.14,0.271,-0.167,99.40%,-0.004
05월 03일, KIA,7회초,장현식,4 노시환,3 (1-1),2루수 땅볼 아웃,1사 4:0,2사 4:0,0.14,0.283,-0.171,6.60%,-0.004
05월 24일, SSG,9회초,조병현,3 노시환,2 (0-1),유격수 땅볼 아웃,2사 7:5,이닝종료 7:5,0.16,0.117,-0.117,9.10%,-0.004
04월 13일, KIA,6회말,양현종,4 노시환,5 (2-2),헛스윙 삼진,무사 9:2,1사 9:2,0.18,0.53,-0.258,1.20%,-0.005
05월 29일, 롯데,5회말,윌커슨,3 노시환,6 (2-2),유격수 땅볼 아웃,2사 0:3,이닝종료 0:3,0.18,0.119,-0.119,86.70%,-0.005
04월 24일, KT,7회초,벤자민,3 노시환,4 (1-2),2루수 땅볼 아웃,무사 1:7,1사 1:7,0.2,0.54,-0.265,98.90%,-0.005
04월 06일, 키움,6회초,헤이수스,4 노시환,3 (1-1),좌익수 플라이 아웃,2사 2:6,이닝종료 2:6,0.21,0.104,-0.104,95.30%,-0.006
05월 01일, SSG,6회말,박민호,4 노시환,6 (1-2),우익수 플라이 아웃,무사 1루 2:6,1사 1루 2:6,0.26,0.983,-0.43,95.30%,-0.006
04월 26일, 두산,7회말,이영하,3 노시환,2 (0-1),3루수 땅볼 아웃,1사 10:5,2사 10:5,0.24,0.276,-0.168,2.00%,-0.006
04월 05일, 키움,6회초,조상우,4 노시환,5 (2-2),3루수 땅볼 아웃,무사 4:10,1사 4:10,0.26,0.55,-0.267,98.10%,-0.007
04월 06일, 키움,8회초,주승우,4 노시환,4 (1-2),루킹 삼진,2사 4:7,이닝종료 4:7,0.25,0.104,-0.104,97.30%,-0.007
05월 16일, NC,4회말,하트,4 노시환,4 (1-2),유격수 플라이 아웃,2사 4:0,이닝종료 4:0,0.28,0.116,-0.116,10.00%,-0.007
05월 01일, SSG,3회말,박종훈,4 노시환,5 (2-2),1루수 플라이 아웃,무사 0:4,1사 0:4,0.3,0.562,-0.27,89.00%,-0.008
04월 26일, 두산,6회말,김택연,3 노시환,4 (1-2),헛스윙 삼진,무사 8:2,1사 8:2,0.3,0.542,-0.266,2.30%,-0.008
03월 30일, KT,4회말,손동현,4 노시환,4 (1-2),루킹 삼진,"1사 1,2루 0:5","2사 1,2루 0:5",0.34,0.974,-0.483,94.70%,-0.008
05월 29일, 롯데,3회말,윌커슨,3 노시환,1 (0-0),유격수 파울플라이 아웃,1사 0:3,2사 0:3,0.32,0.298,-0.179,82.40%,-0.008
04월 10일, 두산,3회초,알칸타라,3 노시환,2 (1-0),중견수 플라이 아웃,2사 2:5,이닝종료 2:5,0.34,0.116,-0.116,84.30%,-0.009
04월 11일, 두산,5회초,브랜든,3 노시환,5 (2-2),헛스윙 삼진,2사 2:0,이닝종료 2:0,0.34,0.116,-0.116,28.40%,-0.009
03월 27일, SSG,5회초,송영진,4 노시환,6 (3-2),헛스윙 삼진,2사 2:0,이닝종료 2:0,0.34,0.104,-0.104,28.40%,-0.009
04월 11일, 두산,8회초,홍건희,3 노시환,4 (1-2),좌익수 플라이 아웃,1사 2:0,2사 2:0,0.38,0.292,-0.176,15.60%,-0.009
04월 19일, 삼성,5회말,최하늘,4 노시환,2 (1-0),유격수 직선타 아웃,무사 0:3,1사 0:3,0.36,0.537,-0.263,87.80%,-0.009
05월 21일, LG,4회말,켈리,3 노시환,3 (1-1),유격수 병살타 아웃,"1사 1,2루 0:6",이닝종료 0:6,0.2,0.994,-0.994,96.40%,-0.01
05월 02일, SSG,3회말,오원석,4 노시환,4 (1-2),헛스윙 삼진,2사 2:3,이닝종료 2:3,0.39,0.118,-0.118,62.50%,-0.01
04월 26일, 두산,4회말,김유성,3 노시환,6 (2-2),3루수 땅볼 아웃,무사 6:0,1사 6:0,0.39,0.542,-0.266,4.50%,-0.01
05월 25일, SSG,1회초,오원석,3 노시환,6 (2-2),좌익수 플라이 아웃,2사 0:0,이닝종료 0:0,0.4,0.118,-0.118,54.80%,-0.01
05월 24일, SSG,1회초,앤더슨,3 노시환,4 (2-1),유격수 플라이 아웃,2사 0:0,이닝종료 0:0,0.4,0.117,-0.117,54.80%,-0.01
04월 23일, KT,1회초,육청명,3 노시환,5 (0-2),루킹 삼진,2사 0:0,이닝종료 0:0,0.4,0.106,-0.106,54.80%,-0.01
05월 22일, LG,1회말,엔스,3 노시환,5 (2-2),낫아웃 삼진,2사 0:0,이닝종료 0:0,0.4,0.116,-0.116,50.00%,-0.01
05월 23일, LG,1회말,임찬규,3 노시환,3 (0-2),루킹 삼진,2사 1:0,이닝종료 1:0,0.42,0.116,-0.116,39.50%,-0.011
04월 21일, 삼성,5회말,코너,4 노시환,4 (1-2),우익수 플라이 아웃,2사 2:3,이닝종료 2:3,0.42,0.106,-0.106,66.30%,-0.011
05월 08일, 롯데,7회초,반즈,4 노시환,3 (0-2),헛스윙 삼진,1사 1루 0:5,2사 1루 0:5,0.44,0.547,-0.317,98.00%,-0.011
05월 31일, 삼성,9회초,오승환,3 노시환,6 (1-2),좌익수 플라이 아웃,2사 6:8,이닝종료 6:8,0.44,0.12,-0.12,100.00%,-0.012
05월 18일, 삼성,6회초,이승현,3 노시환,4 (1-2),루킹 삼진,2사 5:7,이닝종료 5:7,0.49,0.118,-0.118,84.80%,-0.013
05월 10일, 키움,4회말,하영민,4 노시환,3 (0-2),선행주자아웃 출루,1사 1루 0:3,2사 1루 0:3,0.54,0.545,-0.314,85.10%,-0.013
04월 25일, KT,6회초,원상현,3 노시환,2 (1-0),좌익수 플라이 아웃,1사 1루 0:5,2사 1루 0:5,0.52,0.536,-0.314,96.70%,-0.013
03월 26일, SSG,4회초,더거,4 노시환,4 (2-1),좌익수 플라이 아웃,2사 0:0,이닝종료 0:0,0.51,0.104,-0.104,56.00%,-0.013
03월 24일, LG,4회초,임찬규,4 노시환,5 (2-2),유격수 땅볼 아웃,2사 1:1,이닝종료 1:1,0.51,0.104,-0.104,56.00%,-0.013
05월 08일, 롯데,4회초,반즈,4 노시환,8 (2-2),헛스윙 삼진,2사 0:1,이닝종료 0:1,0.51,0.112,-0.112,68.80%,-0.013
05월 24일, SSG,4회초,앤더슨,3 노시환,5 (2-2),헛스윙 삼진,2사 1루 6:3,이닝종료 6:3,0.48,0.24,-0.24,21.10%,-0.014
04월 24일, KT,1회초,벤자민,3 노시환,6 (2-2),낫아웃 삼진,1사 1:0,2사 1:0,0.56,0.275,-0.168,43.60%,-0.014
05월 01일, SSG,4회말,최민준,4 노시환,5 (1-2),헛스윙 삼진,"무사 1,2루 1:5","1사 1,2루 1:5",0.48,1.651,-0.651,92.50%,-0.015
05월 17일, 삼성,5회초,이승현,3 노시환,2 (0-1),3루수 직선타 아웃,2사 1:1,이닝종료 1:1,0.57,0.117,-0.117,56.60%,-0.015
04월 04일, 롯데,5회말,윌커슨,4 노시환,4 (1-2),헛스윙 삼진,2사 4:4,이닝종료 4:4,0.58,0.111,-0.111,50.00%,-0.015
05월 03일, KIA,5회초,황동하,4 노시환,3 (1-1),우익수 플라이 아웃,1사 1루 3:0,2사 1루 3:0,0.63,0.546,-0.316,17.40%,-0.015
03월 23일, LG,5회초,엔스,4 노시환,5 (2-2),투수 땅볼 아웃,1사 2:5,2사 2:5,0.61,0.271,-0.167,87.80%,-0.015
04월 16일, NC,6회초,김시훈,4 노시환,4 (1-2),헛스윙 삼진,1사 0:3,2사 0:3,0.61,0.298,-0.179,90.50%,-0.015
03월 26일, SSG,5회초,더거,4 노시환,4 (1-2),유격수 플라이 아웃,"2사 1,2루 4:0",이닝종료 4:0,0.59,0.491,-0.491,11.80%,-0.015
05월 14일, NC,6회말,카스타노,4 노시환,4 (1-2),루킹 삼진,1사 2:3,2사 2:3,0.62,0.295,-0.177,70.60%,-0.015
03월 29일, KT,4회말,쿠에바스,4 노시환,6 (2-2),헛스윙 삼진,무사 0:2,1사 0:2,0.6,0.529,-0.258,77.40%,-0.015
