Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
09월 10일, KIA,8회초,전상현,8 박해민,4 (2-1),좌익수 플라이 아웃,1사 7:8,2사 7:8,1.57,0.266,-0.167,84.20%,-0.039
04월 13일, 롯데,4회초,한현희,9 박해민,8 (2-2),좌익수 파울플라이 아웃,"2사 1,3루 2:0",이닝종료 2:0,1.42,0.536,-0.536,30.60%,-0.039
06월 02일, NC,6회말,최성영,9 박해민,3 (1-1),유격수 땅볼 아웃,무사 2:1,1사 2:1,1.57,0.523,-0.257,35.20%,-0.04
06월 15일, 삼성,3회말,황동재,9 박해민,6 (2-2),헛스윙 삼진,1사 2루 2:0,2사 2루 2:0,1.45,0.75,-0.377,30.30%,-0.04
05월 11일, 키움,4회말,정찬헌,9 박해민,4 (2-1),선행주자아웃 출루,"2사 1,2루 0:1",이닝종료 0:1,1.57,0.484,-0.484,64.10%,-0.04
09월 15일, 한화,4회초,페냐,9 박해민,5 (2-2),좌익수 플라이 아웃,2사 2루 3:3,이닝종료 3:3,1.44,0.373,-0.373,56.00%,-0.041
08월 05일, 삼성,4회초,백정현,8 박해민,5 (2-2),1루수 땅볼 아웃,2사 2루 3:3,이닝종료 3:3,1.44,0.373,-0.373,56.00%,-0.041
06월 17일, 두산,3회말,곽빈,2 박해민,5 (2-2),좌익수 플라이 아웃,무사 1루 3:1,1사 1루 3:1,1.77,0.94,-0.41,32.70%,-0.041
04월 12일, 롯데,2회초,박세웅,9 박해민,2 (1-0),2루수 플라이 아웃,"1사 1,2루 1:0","2사 1,2루 1:0",1.8,0.977,-0.493,40.10%,-0.041
05월 17일, KT,1회말,슐서,2 박해민,,1루주자 박해민 : 투수 1루 견제아웃,1사 1루 1:0,2사 1:0,1.23,0.53,-0.431,40.60%,-0.042
09월 03일, 한화,3회말,문동주,9 박해민,9 (3-2),헛스윙 삼진,"2사 1,2루 5:2",이닝종료 5:2,1.67,0.484,-0.484,18.20%,-0.043
06월 11일, 한화,2회초,김기중,9 박해민,,1루주자 박해민 : 2루도루실패,1사 1루 4:5,2사 4:5,1.28,0.53,-0.431,64.70%,-0.044
05월 14일, 삼성,8회초,이승현,2 박해민,2 (1-0),포수 파울플라이 아웃,"2사 1,2루 6:5",이닝종료 6:5,1.72,0.484,-0.484,30.40%,-0.044
06월 25일, 롯데,6회말,심재민,7 박해민,1 (0-0),3루수 번트 땅볼 아웃,"1사 1,2루 3:1","2사 2,3루 3:1",3.18,0.977,-0.343,27.50%,-0.044
04월 19일, NC,4회말,페디,9 박해민,,1루주자 박해민 : 2루도루실패,1사 1루 5:2,2사 5:2,1.29,0.53,-0.431,17.00%,-0.044
08월 18일, SSG,11회초,최민준,9 박해민,2 (1-0),좌익수 플라이 아웃,1사 4:4,2사 4:4,1.8,0.266,-0.167,60.40%,-0.045
06월 07일, 키움,12회초,하영민,2 박해민,4 (2-1),좌익수 플라이 아웃,1사 3:3,2사 3:3,1.8,0.266,-0.167,60.40%,-0.045
04월 02일, KT,9회초,김재윤,9 박해민,3 (2-0),1루수 플라이 아웃,1사 9:9,2사 9:9,1.8,0.266,-0.167,60.40%,-0.045
09월 06일, KT,7회초,벤자민,9 박해민,3 (1-1),3루수 직선타 아웃,2사 3루 1:0,이닝종료 1:0,1.64,0.387,-0.387,36.00%,-0.045
09월 29일, 두산,3회초,최원준,2 박해민,,1루주자 박해민 : 투수 1루 견제아웃,1사 1루 2:2,2사 2:2,1.33,0.53,-0.431,54.30%,-0.046
04월 15일, 두산,5회말,곽빈,9 박해민,7 (3-2),헛스윙 삼진,2사 2루 0:0,이닝종료 0:0,1.63,0.373,-0.373,50.00%,-0.046
09월 15일, 한화,6회초,주현상,9 박해민,6 (2-2),헛스윙 삼진,"1사 1,2루 4:3","2사 1,2루 4:3",2.07,0.977,-0.493,34.50%,-0.047
05월 18일, KT,3회말,고영표,2 박해민,4 (3-0),우익수 플라이 아웃,무사 2루 1:1,1사 2루 1:1,1.35,1.249,-0.499,57.60%,-0.047
06월 28일, SSG,2회초,박종훈,8 박해민,2 (0-1),2루수 병살타 아웃,1사 1루 1:0,이닝종료 1:0,1.1,0.53,-0.53,44.00%,-0.048
04월 09일, 삼성,2회말,수아레즈,9 박해민,3 (0-2),헛스윙 삼진,"2사 1,2루 2:1",이닝종료 2:1,1.85,0.484,-0.484,38.60%,-0.048
09월 27일, KT,4회말,하준호,9 박해민,1 (0-0),유격수 직선타 아웃,1사 1루 0:1,이닝종료 0:1,1.11,0.53,-0.53,64.10%,-0.049
09월 09일, KIA,6회초,이준영,3 박해민,5 (1-2),2루수 병살타 아웃,"1사 1,3루 5:8",이닝종료 6:8,2.09,1.258,-1.258,84.80%,-0.049
05월 31일, 롯데,3회말,박세웅,8 박해민,3 (1-1),중견수 플라이 아웃,무사 2루 2:0,1사 2루 2:0,1.52,1.249,-0.499,34.40%,-0.05
09월 06일, KT,5회초,벤자민,9 박해민,1 (0-0),우익수 플라이 아웃,2사 3루 0:0,이닝종료 0:0,1.87,0.387,-0.387,56.60%,-0.051
09월 05일, KT,5회초,손동현,9 박해민,6 (2-2),좌익수 플라이 아웃,2사 3루 4:4,이닝종료 4:4,1.87,0.387,-0.387,56.60%,-0.051
09월 09일, KIA,8회초,최지민,9 박해민,4 (1-2),선행주자아웃 출루,"2사 1,3루 6:5",이닝종료 6:5,1.88,0.536,-0.536,30.40%,-0.052
04월 30일, KIA,4회말,이의리,9 박해민,3 (1-1),유격수 직선타 아웃,"1사 1,2루 2:2","2사 1,2루 2:2",2.31,0.977,-0.493,55.20%,-0.053
06월 25일, 롯데,2회말,스트레일리,7 박해민,1 (0-0),3루수 파울플라이 아웃,"무사 1,2루 0:0","1사 1,2루 0:0",1.93,1.623,-0.647,59.00%,-0.054
05월 10일, 키움,6회말,최원태,9 박해민,6 (2-2),낫아웃 삼진,"2사 2,3루 0:1",이닝종료 0:1,1.84,0.634,-0.634,69.60%,-0.054
06월 23일, 롯데,7회말,박세웅,2 박해민,4 (1-2),헛스윙 삼진,무사 1루 0:0,1사 1루 0:0,2.33,0.94,-0.41,59.00%,-0.055
06월 20일, NC,3회초,송명기,2 박해민,4 (2-1),좌익수 플라이 아웃,"2사 2,3루 0:3",이닝종료 0:3,1.84,0.634,-0.634,84.30%,-0.055
09월 03일, 한화,5회말,김범수,9 박해민,6 (2-2),선행주자아웃 출루,"1사 1,2루 5:3","2사 1,3루 5:3",2.85,0.977,-0.441,28.50%,-0.057
08월 31일, 두산,9회말,정철원,9 박해민,3 (1-1),2루수 땅볼 아웃,무사 2:2,1사 2:2,2.26,0.523,-0.257,58.00%,-0.058
08월 03일, 키움,9회말,임창민,8 박해민,3 (1-1),좌익수 플라이 아웃,무사 4:4,1사 4:4,2.26,0.523,-0.257,58.00%,-0.058
05월 20일, 한화,12회말,정우람,9 박해민,2 (0-1),1루수 직선타 아웃,무사 1:1,1사 1:1,2.26,0.523,-0.257,58.00%,-0.058
04월 28일, KIA,9회말,이준영,9 박해민,6 (2-2),중견수 플라이 아웃,무사 3:3,1사 3:3,2.26,0.523,-0.257,58.00%,-0.058
09월 10일, KIA,3회초,김건국,8 박해민,,1루주자 박해민 : 2루 도루,"무사 1,3루 0:4",무사 2루 1:4,1.66,1.809,-0.561,81.90%,-0.058
08월 18일, SSG,9회초,서진용,9 박해민,6 (2-2),2루수 땅볼 아웃,무사 4:4,1사 4:4,2.32,0.523,-0.257,55.90%,-0.059
07월 09일, 롯데,5회초,이인복,8 박해민,2 (1-0),유격수 인필드플라이 아웃,"1사 1,2루 4:6","2사 1,2루 4:6",2.61,0.977,-0.493,76.20%,-0.059
05월 20일, 한화,7회말,강재민,9 박해민,7 (3-2),2루수 땅볼 아웃,2사 2루 1:1,이닝종료 1:1,2.25,0.373,-0.373,50.00%,-0.064
11월 10일, KT,9회초,김재윤,2 박해민,3 (1-1),3루수 플라이 아웃,무사 1루 5:7,1사 1루 5:7,2.87,0.94,-0.41,91.50%,-0.064
06월 07일, 키움,5회초,후라도,2 박해민,2 (0-1),2루수 인필드플라이 아웃,"1사 1,2루 1:2","2사 1,2루 1:2",2.83,0.977,-0.493,64.90%,-0.064
08월 16일, 삼성,5회초,이승현,9 박해민,3 (1-1),중견수 플라이 아웃,"무사 1,2루 1:1","1사 1,2루 1:1",2.4,1.623,-0.647,45.00%,-0.069
09월 29일, 두산,8회초,정철원,2 박해민,3 (1-1),우익수 플라이 아웃,1사 1루 2:3,2사 1루 2:3,2.9,0.53,-0.315,81.10%,-0.069
05월 09일, 키움,10회말,양현,9 박해민,4 (1-2),루킹 삼진,1사 1루 4:4,2사 1루 4:4,2.92,0.53,-0.315,56.40%,-0.071
11월 07일, KT,4회말,고영표,2 박해민,8 (3-2),헛스윙 삼진,"2사 2,3루 2:2",이닝종료 2:2,2.41,0.634,-0.634,50.00%,-0.071
04월 19일, NC,2회말,페디,9 박해민,4 (1-2),헛스윙 삼진,"1사 2,3루 1:1","2사 2,3루 1:1",1.57,1.578,-0.944,56.10%,-0.08
09월 03일, 한화,8회말,주현상,9 박해민,,1루주자 박해민 : 2루도루실패,1사 1루 5:3,2사 5:3,2.34,0.53,-0.431,9.00%,-0.082
06월 21일, NC,8회초,김시훈,8 박해민,,1루주자 박해민 : 2루도루실패,1사 1루 3:3,2사 3:3,2.44,0.53,-0.431,58.20%,-0.084
09월 27일, KT,2회말,하준호,9 박해민,7 (2-2),2루수 병살타 아웃,"1사 1,2루 0:0",이닝종료 0:0,2.01,0.977,-0.977,50.00%,-0.09
05월 24일, SSG,7회초,최민준,1 박해민,,1루주자 박해민 : 2루도루실패,무사 1루 3:5,1사 3:5,2.35,0.94,-0.674,85.30%,-0.093
06월 17일, 두산,4회말,곽빈,2 박해민,2 (0-1),중견수 플라이 아웃,2사 만루 3:2,이닝종료 3:2,3.88,0.944,-0.944,35.90%,-0.098
07월 01일, KIA,6회말,이준영,8 박해민,8 (3-2),2루수 직선타 아웃,1사 2루 5:3,이닝종료 5:3,1.91,0.75,-0.75,18.10%,-0.1
04월 23일, 한화,6회초,윤대경,9 박해민,3 (0-2),루킹 삼진,"1사 1,3루 4:4","2사 1,3루 4:4",2.82,1.258,-0.722,49.90%,-0.101
07월 26일, KT,9회초,김재윤,8 박해민,3 (0-2),3루수 직선타 아웃,2사 2루 3:3,이닝종료 3:3,3.66,0.373,-0.373,63.70%,-0.103
06월 22일, NC,8회초,류진욱,2 박해민,1 (0-0),좌익수 플라이 아웃,"2사 2,3루 1:3",이닝종료 1:3,3.46,0.634,-0.634,94.00%,-0.103
07월 21일, SSG,9회말,서진용,2 박해민,4 (2-1),2루수 병살타 아웃,1사 1루 6:4,이닝종료 6:4,2.59,0.53,-0.53,0.00%,-0.106
05월 20일, 한화,9회말,박상원,9 박해민,6 (3-2),중견수 플라이 아웃,2사 2루 1:1,이닝종료 1:1,3.83,0.373,-0.373,50.00%,-0.108
04월 11일, 롯데,5회초,김도규,9 박해민,3 (0-2),유격수 병살타 아웃,1사 만루 4:2,이닝종료 4:2,1.86,1.665,-1.665,28.40%,-0.11
07월 27일, KT,8회초,이상동,8 박해민,,1루주자 박해민 : 2루도루실패,무사 1루 6:6,1사 6:6,2.83,0.94,-0.674,54.70%,-0.115
05월 24일, SSG,8회초,노경은,1 박해민,4 (2-1),유격수 플라이 아웃,"1사 2,3루 3:5","2사 2,3루 3:5",3.24,1.578,-0.944,83.70%,-0.12
04월 28일, KIA,11회말,정해영,9 박해민,3 (2-0),1루수 파울플라이 아웃,무사 1루 4:3,1사 1루 4:3,5.4,0.94,-0.41,20.90%,-0.125
08월 01일, 키움,2회말,맥키니,8 박해민,3 (1-1),2루수 병살타 아웃,1사 만루 0:0,이닝종료 0:0,2.6,1.665,-1.665,50.00%,-0.152
04월 30일, KIA,6회말,김기훈,9 박해민,3 (2-0),포수 번트 플라이 아웃,무사 2루 4:3,2사 4:3,2.15,1.249,-1.15,32.40%,-0.177
06월 04일, NC,6회말,이재학,1 박해민,4 (1-2),1루수 직선타 아웃,"무사 1,3루 3:0",2사 3루 3:0,2.66,1.809,-1.422,13.90%,-0.179
06월 23일, 롯데,9회말,김원중,2 박해민,6 (2-2),2루수 병살타 아웃,1사 1루 2:1,이닝종료 2:1,4.68,0.53,-0.53,0.00%,-0.209
